Затронутые активы
2025-04-01T00:00:00+03:00 - 2025-04-24T15:58:38+03:00
[ТД] Искра

tenantID,tenantName,id,displayName,criticality,frequency
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,29877a24-4c06-4653-bad4-6b4c8858328c,OTB-7VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,95442b1b-d2ce-47d7-a3b7-379cc0f38720,OTK-5VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,7c9df142-7e6f-4853-aa56-1c50d6cb2cc9,OTK-B1B-9VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,cb1e3bc0-8c04-491f-b1c5-8a240db698fe,OTK-N,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,8b488774-7e24-4a3a-865e-4a591f331fc0,OTZ-4,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,5dcd6069-c4e2-432c-9550-4c2528cbce1c,OVK-1VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,ad73b830-0e25-42cf-9567-13d7c99cf4a2,PEO-1,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,d06373e7-6d4c-4d60-8684-f319ae467519,PEO-2VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,726277a5-70b1-4412-b4a4-285d3aec1353,PEO-3VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,2f4a765d-4e98-474f-918b-012870eabd18,R-SEKRETAR-VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,64ec5375-cf8c-4188-86d3-488f7ae5a8c7,R-ZDP-VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,4f30f707-5c52-4acd-9612-995f9b47d391,RSO-1VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,5aa9c1c6-f2dd-44f0-a2f4-64639a6ef580,SKB-1-7,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,7aeee464-1181-4827-bc3d-8f41d2ee929a,SKB-2-8,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,428f9443-b4f9-4a87-81c5-bb7535054c63,SKB-A-3,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,8be81c78-1df6-4946-b143-31236ff239d6,SKB-A-5,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,b0a7b753-a4a0-4380-bc4a-5d1a1623b8bf,SPPP-901-2VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,620333ec-62bf-4fa0-8b7a-259ae51dfc12,SS-1VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,7309eed2-7f28-4b1b-a979-47afdabac789,SS-3VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,c109b500-5ae0-4d3f-bea9-4a226236107e,UP-1VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,37cebbdb-6c61-4dbb-a80c-8e72f8ba70d8,Z01-90-2VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,5af23326-57c4-49a5-b89c-72bfacc9294b,Z01-90-4VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,2e660985-f1f7-4128-827a-a8f9104f8eca,Z01-B4-ZN,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,bf520f05-0bf2-4162-80b2-b35ddace18e7,Z01-B5-1VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,d7a33f78-9871-44bb-8b99-38c7aa021e70,Z03-199-10VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,f277792f-7257-4ac4-a7a7-30c8efed830f,Z03-199-7VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,f7a77a2c-81e3-4182-890d-88dbe0c94254,Z03-216-2,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,3c37c928-8545-4d48-b958-5e21614b74f4,Z03-216-4,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,c3b38cc8-2c16-4657-8e73-5e6b3dc1ab68,Z04-5071-2,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,ee484608-1a1e-4613-a668-66f516739f25,Z04-530-12VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,84004f09-a071-444e-9d42-724df65bd331,Z04-530-3VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,0f96064d-b322-4879-a8bd-eb6430b034fd,Z05-169-4VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,5984bd23-fe65-4d0b-b6d4-9249362c606a,Z05-169-7VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,cf240e95-51fe-42b4-9319-4f34802994b4,Z05-405-13VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,270d2fbb-3d73-4ff2-8418-a42c695ab141,Z05-405-14VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,77c0a015-c916-4975-bc79-eb7284a57fba,Z05-405-2,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,b30b03b9-8885-4cab-8c3a-3f8f1fcbe40b,Z05-M1-6,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,1fa676ee-8695-4b4c-abb2-bd291ef7f7dd,Z12-651-12VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,a50a484f-1ca2-4fb8-a666-2f1e58e654ed,Z13-EC-1VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,9400103a-98b0-4c3c-a81c-7816446aabbf,Z14-KOMP-2VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,e6bb190c-6773-4b60-890d-eccc73498077,Z14-KOT-1,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,ba3e50c7-f76e-4f58-9c06-16391679234b,Z14-KOT-15,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,0ba58069-a5b7-4a57-a182-e270e658c21c,Z14-KOT-16VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,846a28cc-6503-4416-8aa2-317c482a9604,Z14-KOT-17VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,2b910953-4e89-402d-b6c1-699ddf00d406,Z14-KOT-2VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,b362f9db-c153-41ef-8700-2f58047b5708,Z16-D6-18VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,328a467c-4c0e-4e96-a35d-b6863a9d5d8c,Z16-D6-8,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,d77c1a5b-053e-4c1b-ac2e-93e28a4e43f0,Z16-D6-9,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,881d2bfe-0e3c-44be-a561-ef885bde385c,Z18-504-10,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,69cf00f1-5029-4aec-a963-ccdcf384262f,Z18-504-11,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,23643dda-5a64-42b9-945a-41d33fd34286,Z18-504-15VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,a2158dd7-f5a2-4f5b-acc4-7e4353799854,Z18-B1B-1VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,7d54a56a-6f81-4fe7-9f8a-050653525026,Z18-B1B-2VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,33cf8fd3-b4f2-4922-a2f9-9b78bfb5aed5,Z20-178-11VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,6cde1031-6362-4515-bd6d-abd646af7608,Z20-B1B-3,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,10ebd8a7-67d0-4c84-8712-49efce2098eb,Z21-625-12VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,18ed27c6-8a57-49b9-b91e-204aef5fde44,Z60-25-11VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,c9b33db9-24a2-4e64-9f4b-8562a11ad5f3,Z60-25-2VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,de14230b-2de8-4b91-84df-468d7fd81586,ZKB-A-6,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,70874744-efb0-4aa6-9a33-3855438cb91e,ZUS-1CR-99VM,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,11f089cb-d660-4ce5-8180-38d65a13e265,ZUS-CAD1,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,6032dbb9-4823-4703-9202-9d69d0fa194c,ZUS-CAD1,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,3a590acc-5275-4154-98c5-2fa2f1f14c77,ZUS-CAD1,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,eb6344d8-710a-41c2-9db9-1550aa2639cd,ZUS-CAD1,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,a540dc3b-57ed-472f-9065-faa6c5b63240,ZUS-CAD1,1,1
2a663000-d01a-49a9-98b4-dd92d7f9f6cd,[ТД] Искра,858b3a96-0886-4f20-af08-6e4a817fd6ce,ZUS-WSUS2,1,1

Активы в инцидентах
2025-04-01T00:00:00+03:00 - 2025-04-24T15:58:38+03:00
[ТД] Искра

No Data

"Общее число событий, обработанных в текущем периоде"
2025-04-01T00:00:00+03:00 - 2025-04-24T15:58:38+03:00
[ТД] Искра

metric,value
202241915,RegistryEvent (Value Set)
121350341,RegistryEvent (Object create and delete)
92665484,Network connection
79405999,PipeEvent (Pipe Connected)
48253371,FileCreate
40148244,An account was successfully logged on.
32852972,An account was logged off.
21894186,Process creation
19166782,Special privileges assigned to new logon.
13555360,Credential Manager credentials were read.
8114524,A handle to an object was requested.
7554812,The domain controller attempted to validate the credentials for an account.
7277525,Pipeline Execution Details
7273023,Command Invocation
6475804,A Kerberos service ticket was requested.
6275833,Error
5635953,DNSEvent (DNS query)
4603329,PipeEvent (Pipe Created)
4090959,ProcessAccess
2867144,A new process has been created.
2858355,A network share object was checked to see whether client can be granted desired access
2843732,A process has exited.
2470157,A logon was attempted using explicit credentials.
1594134,Creating Scriptblock text
1288335,The handle to an object was closed.
1206256,Cryptographic operation.
1206091,Key file operation.
1089579,RawAccessRead
1078486,Completed invocation of ScriptBlock
1078468,Started invocation of ScriptBlock
1007253,A network share object was accessed
921558,Process terminated
867177,An operation was performed on an object.
866767,CreateRemoteThread
786383,Image loaded
625339,An attempt was made to duplicate a handle to an object.
604624,Key migration operation.
348626,Provider Lifecycle
291589,An account failed to log on.
265518,A security-enabled local group membership was enumerated.
244979,Auditing settings on object were changed.
224398,A Kerberos authentication ticket (TGT) was requested.
221224,R031_01_Вход с разных хостов на один Windows хост под одной учетной записью
171015,An attempt was made to query the existence of a blank password for an account.
152887,A security-enabled local group was changed.
146169,The Windows Filtering Platform has blocked a connection.
129254,Kerberos pre-authentication failed.
104501,Engine Lifecycle
80113,A new external device was recognized by the system.
78392,Обновление
61709,A process changed a file creation time
57408,FileCreateStreamHash
54942,The state of a transaction has changed.
44892,An attempt was made to access an object.
41162,PowerShell console is starting up
41157,PowerShell console is ready for user input
35990,Windows PowerShell has started an IPC listening thread
34812,core
33406,Защита
28693,
27500,Добавление ключа
19462,Поиск вредоносного ПО
17171,R110_Использование подозрительных опций в командах PowerShell
17005,An Active Directory replica destination naming context was modified.
14632,R110_01_Использование подозрительных опций в командах PowerShell
14604,A user's local group membership was enumerated.
13543,Driver loaded
10728,R406_01_Получение учетных данных через GUI-запросы (Windows)
10728,R406_Получение учетных данных через GUI-запросы
10531,The system time was changed.
10298,A scheduled task was updated.
9977,The file could be improperly signed without page hashes or corrupt due to unauthorized modification.
6610,firewall
6209,R105_Подозрение на обфускацию кода с использованием спецсимволов
6202,R105_04_Подозрительные PowerShell команды. Подозрение на обфускацию
5881,ProcessTampering (Process image change)
5527,User initiated logoff
5086,Vault credentials were read.
4984,R109_01_Использование известных зловредных фреймворков для эксплуатации уязвимостей
4984,R109_Использование известных зловредных фреймворков для эксплуатации уязвимостей
4223,Обновление модулей программы Server
3945,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12. (1)
3841,The Per-user audit policy table was created.
3796,Windows is starting up.
3725,The Windows Firewall Service has started successfully.
3722,The Windows Firewall Driver has started successfully.
2635,The event logging service has shut down
2521,R110_03_Загрузка и выполнение кода на PowerShell
2418,R229_02_Обнаружение сбора информации о системных сервисах с помощью PowerShell
2418,R229_Сбор информации о службах
1879,The screen saver was invoked.
1878,The screen saver was dismissed.
1771,An attempt was made to unregister a security event source.
1771,An attempt was made to register a security event source.
1702,Sysmon service state changed
1253,R221_Сбор информации о группах
1208,R221_03_Обнаружение сбора информации о доменных группах Windows с помощью PowerShell
1044,Boot Configuration Data loaded.
921,A cryptographic self test was performed.
921,The workstation was locked.
920,A primary token was assigned to process.
851,Permissions on an object were changed.
829,The workstation was unlocked.
771,Контроль устройств
739,Code integrity determined that the image hash of a file is not valid
733,A computer account was changed.
616,Обновление баз программы Server
505,A network share object was added.
484,R081_02_KSC. Повторное заражение ВПО
427,Загрузка обновлений в хранилище Сервера администрирования
392,Error Message
383,A session was disconnected from a Window Station.
326,An attempt was made to change an account's password.
320,A session was reconnected to a Window Station.
282,A user account was changed.
258,R288_02_Исполнение файла с неисполняемым расширением
230,R224_02_Сбор информации об удаленной системе стандартными средствами Windows
230,R224_Сбор информации о системе
219,R003_Удаленный вход под учетной записью локального администратора
219,R003_02_Удаленный вход под учетной записью администратора в Windows
211,Защита от почтовых угроз
204,Защита от сетевых угроз
190,"R283_01_Выполнение кода через приложения, использующие Chromium"
175,R077_02_KSC. Обнаружено вредоносное ПО
175,R077_Обнаружено вредоносное ПО
174,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12.
167,Установка Агент администрирования Kaspersky Security Center для Windows (15) (Русский)_15.
164,R423_02_Компиляция с помощью csc.exe из подозрительной директории
154,The event logging service encountered an error while processing an incoming event published from %1
151,R423_Подозрительный процесс компиляции файла
143,A security-enabled local group was created.
132,R087_Подозрение на внедрение в процесс
132,R087_02_Подозрительная загрузка сборки с использованием .NET Reflection через PowerShell
116,The Windows Firewall Service blocked an application from accepting incoming connections on the network.
112,A security-enabled local group was deleted.
110,Выполнение конвейера
108,Исправность поставщика
105,A network share object was modified.
104,R296_04_Подозрительные аргументы при запуске Msiexec.exe
97,Удаленная деинсталляция программы
95,R222_01_Сбор информации о сетевых папках через PowerShell
95,R222_Сбор информации о сетевых папках
91,Удаленная деинсталляция программы (1)
90,R035_02_Попытки входа на один хост под разными учетными записями
90,R035_Возможный подбор пароля методом перебора учетных записей
87,R099_04_Подозрительные аргументы при запуске schtasks.exe
80,A member was added to a security-enabled local group.
77,R099_01_Запуск задачи по расписанию из публичной директории
73,Установка требуемых обновлений и закрытие уязвимостей
72,R099_Манипуляции с задачами по расписанию
69,Контроль приложений
67,System security access was granted to an account.
64,R296_11_Установка пакетов через msiexec в тихом режиме
64,R302_Манипуляции с атрибутами файла
62,A user account was locked out.
60,Управление защитой
58,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12. (7)
56,A scheduled task was created.
54,An attempt was made to reset an account's password.
54,A scheduled task was deleted.
50,A directory service object was modified.
46,R051_Учетная запись была добавлена в группу подозрительным пользователем
45,R221_02_Обнаружение сбора информации о локальных группах Windows с помощью PowerShell
44,R099_05_Отключение запуска задачи по расписанию
42,Modifying activity Id and correlating
40,Добавление ключа (1)
38,R302_03_Подозрительные изменения разрешений и атрибутов с использованием инструментов
37,R302_01_Установка атрибута файла с целью его сокрытия
37,Защита от файловых угроз
34,A user account was enabled.
34,Security policy in the group policy objects has been applied successfully.
33,R293_01_Аномальное дерево процессов для Windows
29,Веб-Антивирус
29,Файловый Антивирус
29,Защита от сетевых атак
29,Контроль активности программ
29,Почтовый Антивирус
29,Мониторинг системы
29,Веб-Контроль
28,System security access was removed from an account.
27,A user account was disabled.
24,A scheduled task was disabled.
20,Защита от веб-угроз
19,A registry value was modified.
18,Защита от атак BadUSB
18,IM-Антивирус
18,R110_02_Кодировка исполняемого кода на PowerShell
16,Runspace state changed
15,"R288_Манипуляции с файлами, имеющими нестандартные расширения"
15,R291_03_Вызов внешних ресурсов для системных приложений Windows (runll32)
15,R080_Всплеск заражений ВПО
15,R080_02_KSC. Всплеск заражений ВПО
14,R060_Большое количество манипуляций с группами за короткий промежуток времени
14,A computer account was deleted.
13,R220_Сбор информации об учетных записях
13,R055_Изменение группы в ОС Windows подозрительным пользователем
12,R061_Действия над учетной записью
12,R061_01_Действия над учетной записью из командной строки (cmd)
11,Резервное копирование данных Сервера администрирования
11,A security-enabled global group was changed.
10,Установка Агент администрирования Kaspersky Security Center для Windows (15) (Русский)_15. (1)
10,R106_Подозрительные PowerShell команды. Подозрение на кодирование команд
10,R106_01_Подозрительные PowerShell команды. Подозрение на кодирование команд
9,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12. (4)
9,Удаленная деинсталляция программы (2)
9,A member was added to a security-enabled global group.
9,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12. (3)
8,R102_01_Доступ к WinAPI с использованием PowerShell
8,A member was removed from a security-enabled local group.
8,R102_Доступ к WinAPI
7,R294_01_Обфускация команд PowerShell с использованием экранирования (cmd)
7,ServiceConfigurationChange
7,R294_Обфускация команд PowerShell
7,R052_Учетная запись была удалена из группы подозрительным пользователем
7,R105_02_Подозрительное экранирование символов в командной строке (cmd)
6,Windows PowerShell ISE has started to run script file
6,RegistryEvent (Key and Value Rename)
6,R220_02_Сбор информации об учетных записях стандартными средствами Windows
6,Поиск уязвимостей и требуемых обновлений
6,A computer account was created.
6,Обслуживание Сервера администрирования
5,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12. (2)
5,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12. (6)
5,R220_01_Сбор информации о доменных учетных записях через PowerShell
5,R063_04_Включение пользователя в критичную группу
5,Установка Kaspersky Endpoint Security для Windows (12.8.0) (Русский) (Lite encryption)_12. (5)
4,An attempt was made to create a hard link.
4,R058_Локальная учетная запись была создана подозрительным пользователем
4,Creating Runspace object
4,A user account was created.
4,Creating RunspacePool object
4,R293_Аномальное дерево процессов для Windows
4,R058_01_Локальная учетная запись в ОС Windows была создана подозрительным пользователем
4,Opening RunspacePool
3,R079_Несколько хостов заражены одним типом вируса
3,R063_Добавление учетной записи в группу доменных или локальных администраторов
3,R071_Получен доступ к ADMIN$
2,R290_02_Запуск скриптов из общедоступной директории (hta)
2,The name of an account was changed
2,R079_03_KSC. Несколько хостов заражены одним типом вируса (по хешу)
2,A member was removed from a security-enabled global group.
2,R290_Запуск скриптов из общедоступной директории
2,"R296_12_Подозрительная загрузка DLL процессами regsvcs, regasm"
2,R296_01_Подозрительные аргументы при запуске rundll32.exe
2,R220_03_Сбор информации о локальных учетных записях через PowerShell
1,An object was added to the COM+ Catalog.
1,R059_01_Большое количество манипуляций с учетными записями за короткий промежуток времени в ОС Windows
1,R078_Обнаружено большое количество вредоносных объектов на одном хосте
1,R107_01_Использование сжатия данных в PowerShell
1,R078_02_KSC. Обнаружено большое количество вредоносных объектов на одном хосте

Последние инциденты
2025-04-01T00:00:00+03:00 - 2025-04-24T15:58:38+03:00
[ТД] Искра

No Data

Последние 10 алертов
2025-04-01T00:00:00+03:00 - 2025-04-24T15:58:38+03:00
[ТД] Искра

userName,tenantName,priority,firstSeen,id,name,correlationRuleName,status,severity,tenantID
,[ТД] Искра,1,2025-04-24T04:17:07+03:00,d5553ea5-e244-4843-a5d1-1206d360de25,R222_Сбор информации о сетевых папках,R222_Сбор информации о сетевых папках,New,Low,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,1,2025-04-24T03:59:50+03:00,f9c72e41-8df9-4a15-8643-09754dce3854,R003_Удаленный вход под учетной записью локального администратора,R003_Удаленный вход под учетной записью локального администратора,New,Low,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,2,2025-04-23T23:41:23+03:00,1465b2f0-44c5-4020-9262-e79462a912d5,R105_Подозрение на обфускацию кода с использованием спецсимволов,R105_Подозрение на обфускацию кода с использованием спецсимволов,New,Medium,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,1,2025-04-23T22:00:32+03:00,4178ba9e-1d17-40a9-bdda-d7261aa9e119,R109_Использование известных зловредных фреймворков для эксплуатации уязвимостей,R109_Использование известных зловредных фреймворков для эксплуатации уязвимостей,New,Low,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,1,2025-04-23T15:19:20+03:00,c4bbbc58-d6f4-4f30-bda8-37fc16321653,R035_Возможный подбор пароля методом перебора учетных записей,R035_Возможный подбор пароля методом перебора учетных записей,New,Low,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,1,2025-04-23T10:30:04+03:00,1874cc31-dcd7-486f-b3ba-0d24c7a4d3f6,R229_Сбор информации о службах,R229_Сбор информации о службах,New,Low,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,2,2025-04-18T20:44:33+03:00,c616323c-05e6-446e-8e3f-11515ef0c1ff,R110_Использование подозрительных опций в командах PowerShell,R110_Использование подозрительных опций в командах PowerShell,New,Medium,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,2,2025-04-18T20:44:23+03:00,60f29a28-0309-4536-9d26-34918e63e026,R406_Получение учетных данных через GUI-запросы,R406_Получение учетных данных через GUI-запросы,New,Medium,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,1,2025-04-08T08:46:28+03:00,231ec414-9256-4fea-b5de-01a7939e0f94,R224_Сбор информации о системе,R224_Сбор информации о системе,New,Low,2a663000-d01a-49a9-98b4-dd92d7f9f6cd
,[ТД] Искра,1,2025-04-05T11:07:03+03:00,5c3bf4c1-09e6-482f-b923-b302c827515f,R099_Манипуляции с задачами по расписанию,R099_Манипуляции с задачами по расписанию,New,Low,2a663000-d01a-49a9-98b4-dd92d7f9f6cd

Распределение алертов по правилам корреляции
2025-04-01T00:00:00+03:00 - 2025-04-24T15:58:38+03:00
[ТД] Искра

metric,value
21,R105_Подозрение на обфускацию кода с использованием спецсимволов
7,R229_Сбор информации о службах
5,R222_Сбор информации о сетевых папках
4,R003_Удаленный вход под учетной записью локального администратора
4,R035_Возможный подбор пароля методом перебора учетных записей
3,R055_Изменение группы в ОС Windows подозрительным пользователем
3,R109_Использование известных зловредных фреймворков для эксплуатации уязвимостей
2,R302_Манипуляции с атрибутами файла
2,R051_Учетная запись была добавлена в группу подозрительным пользователем
1,R059_Большое количество манипуляций с учетными записями за короткий промежуток времени
1,R294_Обфускация команд PowerShell
1,R110_Использование подозрительных опций в командах PowerShell
1,R052_Учетная запись была удалена из группы подозрительным пользователем
1,R224_Сбор информации о системе
1,R099_Манипуляции с задачами по расписанию
1,R107_Использование сжатия данных
1,R078_Обнаружено большое количество вредоносных объектов на одном хосте
1,R071_Получен доступ к ADMIN$
1,R058_Локальная учетная запись была создана подозрительным пользователем
1,R406_Получение учетных данных через GUI-запросы
1,R152_Запущенный процесс имеет подозрительный родительский процесс

Общее количество алертов и их статусы
2025-04-01T00:00:00+03:00 - 2025-04-24T15:58:38+03:00
[ТД] Искра

value,metric
Closed,51
New,10
In progress,2

